"id";"company";"company.size";"location";"technology";"seniority";"salary.employment.min";"salary.employment.max";"salary.b2b.min";"salary.b2b.max";"ano"
"5bfb1ec0512511bd22e1bf2f254ca81f";"Link Group";100;"KrakÃ³w";"Python";"mid";22000;29000;NA;NA;"0923"
"8fa6237a5a060886969c92c40a03e1d0";"Link Group";100;"Katowice";"Python";"mid";22000;29000;NA;NA;"0923"
"2007c9732dfdca3886159998df9fe690";"Link Group";100;"Warszawa";"C#";"senior";NA;NA;30000;40000;"0923"
"d8fccc479de7039201050b21f077db8a";"Link Group";100;"Katowice";"C#";"senior";NA;NA;30000;40000;"0923"
"677f9dcf2a3b0e484410df669b31db96";"Link Group";100;"KrakÃ³w";"C#";"senior";NA;NA;30000;40000;"0923"
"9fe5fe24ff5e6260ed3ce8eefbe39000";"Link Group";100;"GdaÅsk";"C#";"senior";NA;NA;30000;40000;"0923"
"a1be0d3dadba26f2c7c5eae9791142ec";"Link Group";100;"WrocÅaw";"C#";"senior";NA;NA;30000;40000;"0923"
"234d6cba67407e1df0bf95e1c070da0c";"Link Group";100;"Remote";"Java";"senior";NA;NA;25200;31920;"0923"
"503a0219043c27566c5f94fcdb1bec37";"Link Group";100;"Remote";"Java";"mid";NA;NA;16800;20160;"0923"
"839f1429e7e98b57aaf72de66db62394";"Link Group";100;"KrakÃ³w";"Java";"senior";NA;NA;21840;27720;"0923"
"cf521289c8764acdf0e0b12decf41fb2";"Link Group";100;"Remote";"";"senior";NA;NA;36960;42000;"0923"
"61f26f8b70d07012853f440a1cf52078";"Link Group";100;"KrakÃ³w";"C/C++";"mid";8000;16000;NA;NA;"0923"
"43f4e1da2cdf6976e5634f2f07c59390";"Link Group";100;"Warszawa";"Scala";"mid";18000;23000;20000;25000;"0923"
"2baa573791be5c602c9a8905168d5c9f";"Link Group";100;"Remote";"C#";"mid";15000;20000;15000;20000;"0923"
"9480f2f5d7796aba05c560037b0e3a53";"Link Group";100;"Warszawa";"Java";"junior";NA;NA;10080;14280;"0923"
"a067ee20d2c528ef6b953bbd00ea15e1";"Link Group";100;"ÅÃ³dÅº";"Java";"junior";NA;NA;10080;14280;"0923"
"000c32e67df8ff022404e5347b3be35d";"Link Group";100;"KrakÃ³w";"PHP";"senior";25000;28000;NA;NA;"0923"
"095b579279d3bbb79275674d089c59af";"Link Group";100;"KrakÃ³w";"Python";"senior";25000;31000;NA;NA;"0923"
"d68e4bc9d3032957252070bcfa2d6849";"Link Group";100;"Remote";"Java";"senior";NA;NA;26880;35280;"0923"
"5c98c26dc8b01891386fcd46de2787b4";"Link Group";100;"Remote";"Golang";"senior";20000;27000;20000;27000;"0923"
"76db32005818dd90781799b788fa9fba";"Link Group";100;"Warszawa";"C#";"senior";15000;25000;NA;NA;"0923"
"c32e8dae1b16d37e4dbd05b74c9011ba";"Link Group";100;"GdaÅsk";"C#";"senior";15000;25000;NA;NA;"0923"
"3fcae6a99277de4012bba51b6ca1d7c4";"Link Group";100;"KrakÃ³w";"C#";"senior";15000;25000;NA;NA;"0923"
"03a0178c41756a63df2d170b53e43f20";"Link Group";100;"WrocÅaw";"C#";"senior";15000;25000;NA;NA;"0923"
"5c7905a91c124675b5c8a33512ede169";"Link Group";100;"Remote";"Python";"mid";NA;NA;13440;16800;"0923"
"e0e9b47fe5cdb63720b64abce5bee27e";"Link Group";100;"Remote";"C#";"senior";NA;NA;17000;21000;"0923"
"9e4d47bf97f90203c12bb9f98fcb3f51";"Link Group";100;"KrakÃ³w";"JavaScript";"mid";NA;NA;20160;29904;"0923"
"9c826130241c8a1764e6cde92704196f";"Link Group";100;"Remote";"Java";"mid";NA;NA;13440;16800;"0923"
"24b2aa250a7b5c3b71de392cd9b6046e";"Link Group";100;"Remote";"PHP";"junior";NA;NA;11500;15000;"0923"
"c8cec16482763706007367e75e612bb4";"Link Group";100;"Remote";"Java";"mid";NA;NA;16800;26880;"0923"
"eea2ad7972f89cfc8fba1df8debecd36";"Link Group";100;"Warszawa";"Python";"senior";35000;42000;35000;42000;"0923"
"e3356bf01f4b79cb43b4d0f2330fa5d9";"Link Group";100;"Warszawa";"Java";"expert";34000;38000;34000;38000;"0923"
"1ccac090981c078808357de1b071a9ee";"Avenga";1000;"Remote";"Python";"mid";NA;NA;20160;25200;"0923"
"f76148e72433f34bbdfb2275dde642fa";"Avenga";1000;"Warszawa";"JavaScript";"senior";NA;NA;23520;28560;"0923"
"f3633e7da79187b736512556fabb7d19";"Avenga";1000;"Remote";"Python";"senior";NA;NA;27720;30240;"0923"
"f455fed0f906d1bc3616164d3dcbfcbb";"Avenga";1000;"Remote";"Java";"expert";NA;NA;25200;30200;"0923"
"8c79c3690fd1533b0e2a6c97675f8507";"Avenga";1000;"Remote";"JavaScript";"senior";NA;NA;25200;29400;"0923"
"4db83065bb189d66e905181bf3aa7d09";"Avenga";1000;"Remote";"Ruby";"senior";NA;NA;27300;29300;"0923"
"902c07324ae761d87e4ee41c12d5162c";"Avenga";1000;"Warszawa";"JavaScript";"senior";NA;NA;28560;33600;"0923"
"602e01db9bfcc980bac7c1fc323a90a2";"Avenga";1000;"WrocÅaw";"C/C++";"mid";19000;21000;26040;27720;"0923"
"478749ad4a2040ea68cae62baa4c0e73";"Avenga";1000;"Remote";"Python";"senior";NA;NA;26880;29400;"0923"
"3bebfa7b5457f29120e2653a34957dc6";"Avenga";1000;"Remote";"C/C++";"senior";NA;NA;26880;30240;"0923"
"9877abae61c5393d36f320a3017663a7";"Avenga";1000;"Remote";"Python";"senior";NA;NA;26040;27720;"0923"
"21141f3459929afd17ef7904e661f6f7";"Avenga";1000;"Remote";"JavaScript";"senior";NA;NA;23520;28560;"0923"
"ae7c3225e897c6db9a89f49eee6370b7";"Avenga";1000;"Warszawa";"Java";"senior";NA;NA;26880;29400;"0923"
"332905ffdde39b108870fe8d6ec3c6d1";"Avenga";1000;"WrocÅaw";"JavaScript";"senior";NA;NA;24700;27700;"0923"
"390c464fabf430f12f752fa9dd509e69";"Avenga";1000;"KrakÃ³w";"Java";"senior";16500;21000;21840;27720;"0923"
"55310f53fd30c050884d917bbbd21994";"Avenga";1000;"Remote";"Java";"mid";NA;NA;21840;25200;"0923"
"2f150ed5b609f884ae6a022dee8a816d";"Avenga";1000;"Remote";"Java";"senior";NA;NA;28560;31920;"0923"
"9ce5a0836f2603dc1f9950913a89c8a8";"Avenga";1000;"GdaÅsk";"Java";"mid";NA;NA;18480;25200;"0923"
"fee45dc2d6047efe865c6a9b8cf9e470";"Avenga";1000;"Warszawa";"Java";"mid";NA;NA;18480;25200;"0923"
"e43d4be97f83acef0eb97826c6f3ce02";"Avenga";1000;"Remote";"Python";"senior";NA;NA;25200;30240;"0923"
"18c02731e9a3ff775efec8421f1db6f0";"Avenga";1000;"Remote";"Java";"mid";NA;NA;18480;22680;"0923"
"3280c7a741bf6fc802031a137b7acecd";"Avenga";1000;"ÅÃ³dÅº";"JavaScript";"mid";NA;NA;20160;23520;"0923"
"ee2f00c317e887ab5f190567a23df119";"Ework Group";10;"Warszawa";"Java";"mid";NA;NA;21840;26880;"0923"
"4ecb4fade5c8bf9a517b0a9547d0ec2b";"Ework Group";10;"ÅÃ³dÅº";"C#";"mid";NA;NA;20160;25200;"0923"
"1d6ff0e24228101fb71834e7579deed1";"Ework Group";10;"Remote";"JavaScript";"senior";NA;NA;31248;36624;"0923"
"8e984aaef78bd9899c45a0c22189aa2e";"Ework Group";10;"Warszawa";"Java";"senior";NA;NA;23520;27720;"0923"
"9afc820ae5785ba4a32fff91501570bf";"Ework Group";10;"GdaÅsk";"Java";"senior";NA;NA;23520;27720;"0923"
"49289d697ae39e97df8aab0f711fc5b1";"Ework Group";10;"Warszawa";"JavaScript";"mid";NA;NA;25200;28560;"0923"
"af0d10d69fd2b8bcfc1927fd4a14fbed";"N-iX";1000;"Remote";"JavaScript";"senior";17440;22672;20928;26160;"0923"
"544fdf7945ec63a92165adc5416668fe";"N-iX";1000;"Remote";"JavaScript";"mid";14824;17440;17876;20492;"0923"
"5aa50aff8fd808f42f95de7cb012c603";"N-iX";1000;"Remote";"Java";"expert";NA;NA;34880;41420;"0923"
"5037dccd12fe358de8fbe95d435530c5";"N-iX";1000;"Remote";"Python";"senior";21800;34880;26160;39240;"0923"
"ed7deefb2fd60fe1d51c125561f7ddb5";"N-iX";1000;"Remote";"Java";"senior";22672;25942;25288;29648;"0923"
"cb4c93de695a0ab84d6e009d143b5bf3";"N-iX";1000;"Remote";"Java";"senior";NA;NA;26160;30520;"0923"
"277956f549702db9c22f21e2bd52d40c";"N-iX";1000;"KrakÃ³w";"Mobile";"expert";26160;30084;28340;33572;"0923"
"1ebc5b6ca25872f9bc84fee211acc3fd";"N-iX";1000;"Remote";"JavaScript";"mid";16000;16572;19000;19865;"0923"
"4c87617b74dffc2350a622ad75fe908c";"N-iX";1000;"Remote";"Python";"senior";22672;38368;26160;43600;"0923"
"73bcfd6cd5a4fbd06a2347e1960163d6";"Appfire";1000;"Remote";"Java";"senior";23500;35000;NA;NA;"0923"
"2d97f8255bc884d299cd569b37d6a96d";"Appfire";1000;"Remote";"JavaScript";"expert";35000;42000;NA;NA;"0923"
"7d8893fd8caf284297e9fa5ead4593bb";"Appfire";1000;"Remote";"Java";"senior";17000;24500;NA;NA;"0923"
"e51990880fbea03f12d9aad81c0fb957";"Appfire";1000;"Remote";"JavaScript";"expert";23500;35000;NA;NA;"0923"
"7730bd4f596447a55a5c03f97168b041";"Appfire";1000;"Remote";"JavaScript";"mid";10000;15000;NA;NA;"0923"
"2fea4c50c05a0e03a6d579b388e98777";"Appfire";1000;"Remote";"JavaScript";"senior";23000;33000;NA;NA;"0923"
"f6bc2696afb1b545ad6faf50b59affc1";"Appfire";1000;"Remote";"JavaScript";"senior";20000;24000;NA;NA;"0923"
"bf2ac75c93d256223b79e3876a909f86";"Appfire";1000;"Remote";"JavaScript";"mid";20000;24000;NA;NA;"0923"
"15b24e46e19b8ea0bc352f8de9533860";"Appfire";1000;"Remote";"JavaScript";"mid";16000;20000;NA;NA;"0923"
"01db3e3468da3b662d1bd19053056c83";"Sii Poland";10000;"Remote";"Java";"senior";14000;17500;21000;26250;"0923"
"ea01c4da66f86d4be787969ebb1eb84a";"Sii Poland";10000;"Remote";"C/C++";"senior";13000;18500;16800;22050;"0923"
"32da366925db0e80b7497847ea527783";"Sii Poland";10000;"Remote";"Java";"mid";15000;18500;21000;26250;"0923"
"e6781a959ef6dda17339296034ca1e56";"Sii Poland";10000;"KrakÃ³w";"Java";"mid";NA;NA;14700;29400;"0923"
"1118fb40f3cdd9b50f157a65b527a85c";"Sii Poland";10000;"Remote";"Java";"mid";9000;18000;14700;29400;"0923"
"08f03075334eb91dff2b45705f66067d";"HSBC Technology Poland";1000;"KrakÃ³w";"Java";"senior";15000;22000;NA;NA;"0923"
"60ad2eea1ec3ee1549b249503aeaafb5";"HSBC Technology Poland";1000;"Remote";"Java";"senior";20000;23000;NA;NA;"0923"
"bce2f1b69b0023782a00c63d97533bc5";"HSBC Technology Poland";1000;"KrakÃ³w";"Mobile";"senior";27000;30000;NA;NA;"0923"
"2323b03a02bff88ad855a4634bc6dec2";"HSBC Technology Poland";1000;"KrakÃ³w";"Scala";"senior";18000;25000;NA;NA;"0923"
"02db58824fd37c4b48fb1c742dba9c30";"Box";1000;"Warszawa";"Java";"senior";30000;35000;NA;NA;"0923"
"82a117de2c240c12c02102560b7d1437";"Mindbox";100;"Warszawa";"Java";"senior";NA;NA;29400;35700;"0923"
"649966b95dfed45417a8e9ff85de2d8c";"Mindbox";100;"Warszawa";"Java";"expert";NA;NA;33600;42000;"0923"
"6c0593a9fa3f2a3c4768b27615f5fd59";"Mindbox";100;"Warszawa";"Java";"senior";NA;NA;27300;33600;"0923"
"92b7fdf0eaf822fdf521ecaf145961db";"Mindbox";100;"KrakÃ³w";"Java";"senior";NA;NA;25200;35700;"0923"
"3a1015749eb8355e6d0edb365663d05b";"Mindbox";100;"Warszawa";"JavaScript";"senior";NA;NA;27300;33600;"0923"
"3df229b97221d3dbbda46c0ecd16cba7";"Mindbox";100;"Remote";"Java";"senior";NA;NA;27300;33600;"0923"
"b1ed3fbcce9047fab4d1c746dd38b143";"Objectivity - part of Accenture";1000;"Remote";"JavaScript";"mid";10000;17500;15960;26880;"0923"
"823585d5ea1535cbf4e43b58b4c8d232";"Objectivity - part of Accenture";1000;"Remote";"C#";"mid";10000;14000;15960;21840;"0923"
"6f17e0e96f47045a78b917aa6da4cf10";"Objectivity - part of Accenture";1000;"Remote";"C#";"senior";12500;18000;20160;27720;"0923"
"0073964219f4b15a8a671660b5f7e895";"Objectivity - part of Accenture";1000;"Remote";"Java";"mid";10000;17500;15960;26880;"0923"
"c0234ba62ea2fac8da6440bd1a14f492";"Hitachi Energy";10000;"KrakÃ³w";"C#";"mid";20000;28000;NA;NA;"0923"
"7d35115c69cef5dc2216b5ed224beac3";"Hitachi Energy";10000;"KrakÃ³w";"JavaScript";"mid";15000;22000;NA;NA;"0923"
"ec670b52446eb7f3f318a66bef4154ae";"Hitachi Energy";10000;"KrakÃ³w";"JavaScript";"mid";12000;23000;NA;NA;"0923"
"1735311de313cc4c5525a886d36e9a03";"Hitachi Energy";10000;"KrakÃ³w";"C#";"mid";15000;18000;NA;NA;"0923"
"f61a0087129238b4fae43746cae95cef";"Hitachi Energy";10000;"KrakÃ³w";"C#";"senior";15000;18000;NA;NA;"0923"
"df569452cd425bf8244cb69117c452d9";"Antal Poland";100;"Warszawa";"C/C++";"mid";16000;20000;NA;NA;"0923"
"b40fa646bd5341ab7c340107fe171cea";"Antal Poland";100;"Katowice";"Java";"senior";20000;24000;NA;NA;"0923"
"bd3792816b7d3ace18446356667dba06";"Antal Poland";100;"KrakÃ³w";"Java";"mid";22000;25000;22000;25000;"0923"
"c51792055fe0421b3570ce0b7efa9363";"Antal Poland";100;"KrakÃ³w";"C/C++";"mid";22000;25000;22000;25000;"0923"
"7522501a182a9186b2bb2a3501547ca9";"Antal Poland";100;"KrakÃ³w";"C/C++";"mid";17000;25000;17000;25000;"0923"
"d70e6e66960cf13ec390464357b07d59";"Antal Poland";100;"Remote";"Java";"senior";NA;NA;25200;33600;"0923"
"cc9e7a9bb26a3f3321d0d4b47ecfd64e";"EPAM Systems";10000;"Warszawa";"Java";"senior";14000;24000;NA;NA;"0923"
"ebad2c219f46ce31ffec87c3ea13b3be";"EPAM Systems";10000;"WrocÅaw";"Java";"senior";14000;24000;NA;NA;"0923"
"d1f1ff54eab448ef5986638400d70fd1";"EPAM Systems";10000;"GdaÅsk";"Java";"senior";14000;24000;NA;NA;"0923"
"725ded2d30d7c14a44f9c5ec5aa8e6d0";"EPAM Systems";10000;"KrakÃ³w";"Java";"senior";14000;24000;NA;NA;"0923"
"108b31920b20418409311b034906469c";"EPAM Systems";10000;"Remote";"Python";"senior";21500;26000;24100;28600;"0923"
"cb1b97f09ca419b4cfbe0816cc95608f";"EPAM Systems";10000;"Remote";"Java";"senior";14000;24000;NA;NA;"0923"
"f5f377b4e32585f74203747590cdddba";"Mobica";1000;"Warszawa";"C/C++";"mid";NA;NA;10800;20328;"0923"
"f66367cbbcea8ef932b1511931fb80e2";"Mobica";1000;"Remote";"Mobile";"senior";19500;25000;24360;35448;"0923"
"976a1088045f562628a17401cf663689";"Mobica";1000;"Warszawa";"Mobile";"senior";19500;25000;24360;35448;"0923"
"41011c2be3dce40242cc7dbffed77187";"Mobica";1000;"ÅÃ³dÅº";"Mobile";"senior";19500;25000;24360;35448;"0923"
"5161a961e6f6a8ed39e22c5cdf2c88c7";"Mobica";1000;"Warszawa";"C/C++";"senior";NA;NA;20328;31750;"0923"
"ac0b8770b383c83bb4110fc1bf0dc7e3";"Reply Polska";10000;"Katowice";"Java";"junior";5000;9000;NA;NA;"0923"
"c3fd8ac0cc26c3366a71022e14a32c08";"Spyrosoft";1000;"WrocÅaw";"C/C++";"senior";16650;21600;22680;29400;"0923"
"1b63f55717b7ec009c7549a5d0d08a65";"Spyrosoft";1000;"Warszawa";"C/C++";"senior";16650;21600;22680;29400;"0923"
"80781056bc66212ccf6a274fcaf96780";"Spyrosoft";1000;"KrakÃ³w";"C/C++";"senior";16650;21600;22680;29400;"0923"
"a02f42accc34be45081ac149c916eaea";"Spyrosoft";1000;"Remote";"Scala";"senior";17250;21600;23520;29400;"0923"
"0181840f58f34cbdb81d6ba7e653977e";"Spyrosoft";1000;"Remote";"C#";"senior";13500;21600;18480;29400;"0923"
"539f92dd0afce4a0da91e160fb72a72f";"Spyrosoft";1000;"Remote";"Java";"expert";13550;21600;18480;29400;"0923"
"92018877b315f685264457b6187f2a48";"Spyrosoft";1000;"Remote";"C#";"expert";19700;24650;26880;33600;"0923"
"fbff14cb2374d08a12056d16f09e7340";"Spyrosoft";1000;"Remote";"JavaScript";"senior";13500;18500;18480;25200;"0923"
"f778c4fc49905de857087a7e8bed303a";"Centralny OÅrodek Informatyki";1000;"Remote";"Mobile";"senior";15000;23000;NA;NA;"0923"
"e1944515e5e35d016ea1ecf4008b2d14";"Centralny OÅrodek Informatyki";1000;"Remote";"Python";"mid";14000;28000;NA;NA;"0923"
"c2536eef6d35bc512dace353d485fc55";"Motorola Solutions Systems Polska Sp. z o.o.";1000;"KrakÃ³w";"C/C++";"junior";6500;8500;NA;NA;"0923"
"20b8d897768e35188c7417df408260c3";"Motorola Solutions Systems Polska Sp. z o.o.";1000;"KrakÃ³w";"JavaScript";"mid";9000;18000;NA;NA;"0923"
"9bc1067ab17890b0402120d9d4deab4e";"Motorola Solutions Systems Polska Sp. z o.o.";1000;"KrakÃ³w";"C/C++";"mid";11500;18000;NA;NA;"0923"
"30d547b514e74b95062cd1ac04cd071d";"Sigma IT Poland";100;"Remote";"Python";"senior";18000;22000;21840;26880;"0923"
"7b69c0f18365553cfe8d180f4c7dd0e4";"Sigma IT Poland";100;"Remote";"Mobile";"mid";17200;23400;21000;28560;"0923"
"e55f8ce73ebad17cb8b57840c1311e2f";"GetInData | Part of Xebia";100;"Remote";"Python";"mid";NA;NA;18480;26880;"0923"
"2970fa54943eea6f84fd649009640244";"GetInData | Part of Xebia";100;"Remote";"Scala";"senior";NA;NA;27720;33600;"0923"
"e1db4aeb6b8c7fdc6086b703c6aac928";"GetInData | Part of Xebia";100;"Remote";"Python";"senior";NA;NA;26880;33600;"0923"
"d60676d9915cd658accd2bfff34d3201";"GetInData | Part of Xebia";100;"Remote";"Python";"expert";NA;NA;33600;40320;"0923"
"0dd9bac7fa11fce720c9c9b6eacff233";"HARMAN Connected Services";100;"Remote";"Mobile";"senior";11000;17500;NA;NA;"0923"
"e8d77ab4bb76b955e53894dc9275151e";"HARMAN Connected Services";100;"Remote";"C/C++";"senior";11000;17500;NA;NA;"0923"
"9d20d4d4e7b32192bc448ddb4b737823";"HARMAN Connected Services";100;"Remote";"C#";"senior";11000;17500;NA;NA;"0923"
"9c13e455151f345af84acbb2568a0825";"HARMAN Connected Services";100;"Remote";"Mobile";"expert";15000;25000;NA;NA;"0923"
"1bd475dfb3dfa3e48fad6a70a364da7e";"ONWELO Sp. z o.o.";1000;"Remote";"Python";"senior";14000;19000;21000;27300;"0923"
"842b031565566e23b4ff0f01378f258a";"ONWELO Sp. z o.o.";1000;"Remote";"Python";"mid";10000;14000;15750;21000;"0923"
"9e1561621ca113781f5b268cf6b85f4c";"ONWELO Sp. z o.o.";1000;"Remote";"Python";"mid";10000;14000;14700;21000;"0923"
"16d94854fc9cd2a88aa5d0be7e48373c";"ONWELO Sp. z o.o.";1000;"Remote";"Python";"senior";NA;NA;21000;25200;"0923"
"14002391c7f79cbc14840dacb192c99c";"SoftServe Poland";100;"Remote";"C/C++";"mid";NA;NA;16000;20000;"0923"
"80433e1e0458d66f4e185da7f51d8439";"SoftServe Poland";100;"WrocÅaw";"Java";"mid";NA;NA;14000;18000;"0923"
"fa8ae1e55fc6861268e460fb112b44af";"SoftServe Poland";100;"Warszawa";"Java";"mid";NA;NA;14000;18000;"0923"
"937982aa8ed9b0dd76e36482e7375414";"SoftServe Poland";100;"GdaÅsk";"Java";"mid";NA;NA;14000;18000;"0923"
"6ac361d0985ed6f9d3d60507c16c3fa1";"SoftServe Poland";100;"PoznaÅ";"Java";"mid";NA;NA;14000;18000;"0923"
"8ccbe9f1a922893b74a36e2588ca2718";"SoftServe Poland";100;"Katowice";"Java";"mid";NA;NA;14000;18000;"0923"
"112525a82fc3ca2dba1399cd6d4a18de";"SoftServe Poland";100;"KrakÃ³w";"Java";"mid";NA;NA;14000;18000;"0923"
"eafe4dfcc9e0b66ec43a46eb14055ce3";"SoftServe Poland";100;"Remote";"Python";"junior";7600;14100;6800;12700;"0923"
"f9e559f035a75d3f130a5fe76d910641";"SoftServe Poland";100;"GdaÅsk";"Java";"senior";NA;NA;17000;25000;"0923"
"16fcee0f6a4a821ce39ce8ec9d950a4d";"SoftServe Poland";100;"WrocÅaw";"Java";"senior";NA;NA;17000;25000;"0923"
"d2c51ca77260038e7453d7e6e7f62039";"SoftServe Poland";100;"KrakÃ³w";"Java";"senior";NA;NA;17000;25000;"0923"
"29c240bb108fb43e12baa479178f308a";"SoftServe Poland";100;"Warszawa";"Java";"senior";NA;NA;17000;25000;"0923"
"1248a9a007684a640a362f04191a6c8a";"SoftServe Poland";100;"ÅÃ³dÅº";"Java";"senior";NA;NA;17000;25000;"0923"
"f382e7f74d8653b698765392cea84dee";"ING Bank ÅlÄski SpÃ³Åka Akcyjna";10000;"Remote";"Kotlin";"mid";13000;22000;NA;NA;"0923"
"ae050023201595e0ce9bc64c9bb84dfd";"ING Bank ÅlÄski SpÃ³Åka Akcyjna";10000;"Warszawa";"Python";"senior";9000;18000;NA;NA;"0923"
"58d31dc6b776ab3bc3cb61cf9aa69d5a";"ING Bank ÅlÄski SpÃ³Åka Akcyjna";10000;"Remote";"Java";"mid";11000;22000;NA;NA;"0923"
"89e6b2b978a62721da6738e587fb127d";"ING Bank ÅlÄski SpÃ³Åka Akcyjna";10000;"Warszawa";"C#";"senior";11000;22000;NA;NA;"0923"
"642bed60e5747a267e5e293c4970d847";"RTB House";1000;"Remote";"JavaScript";"mid";NA;NA;10080;17640;"0923"
"7007648cfd853dfaa00deb5a236f28c1";"RTB House";1000;"Remote";"Python";"senior";NA;NA;30000;47000;"0923"
"24ff9d83ddb64b54d00f491fb0c88b8d";"RTB House";1000;"Remote";"Python";"senior";NA;NA;25000;33000;"0923"
"48c4c635ce6cec63681aac234804cb6a";"SEB";100;"Warszawa";"Python";"senior";34000;37000;34000;37000;"0923"
"d0bb809fd36302a9e51df0e4085fbe35";"Capgemini Poland";1000;"Katowice";"Python";"senior";14000;17000;20160;23520;"0923"
"759ecaaec4c2d5373b5349ec659c5fe7";"Capgemini Poland";1000;"KrakÃ³w";"Python";"senior";14000;17000;20160;23520;"0923"
"79c16421880fbd67c02705306e0903c9";"Capgemini Poland";1000;"GdaÅsk";"Python";"senior";14000;17000;20160;23520;"0923"
"f99352f34c6b7baaad1bbb6059caefed";"Capgemini Poland";1000;"WrocÅaw";"Python";"senior";14000;17000;20160;23520;"0923"
"0d4d70f2c38113eb0003ec9b1649ea36";"Capgemini Poland";1000;"Warszawa";"Python";"senior";14000;17000;20160;23520;"0923"
"b8f48b1267f6d391fb80a494642ef264";"Capgemini Poland";1000;"Katowice";"C/C++";"junior";5500;11000;NA;NA;"0923"
"769a168d1d364319d9899713e619f36f";"Capgemini Poland";1000;"WrocÅaw";"C/C++";"junior";5500;11000;NA;NA;"0923"
"c06634ec70f6db9555ac73ac06a30ccc";"Capgemini Poland";1000;"Warszawa";"C/C++";"junior";5500;11000;NA;NA;"0923"
"db7850d2ed4fe4a47255751205a1db85";"Capgemini Poland";1000;"Katowice";"C/C++";"senior";14000;17000;20160;23520;"0923"
"eaf55eaf26a525fe2b4ee8e72bfd55fd";"Capgemini Poland";1000;"KrakÃ³w";"C/C++";"senior";14000;17000;20160;23520;"0923"
"6bf7c1e17464ae4418895d6bab70d631";"Capgemini Poland";1000;"GdaÅsk";"C/C++";"senior";14000;17000;20160;23520;"0923"
"eb256f8a8a15cc8e51fa241fd1fd86d0";"Capgemini Poland";1000;"WrocÅaw";"C/C++";"senior";14000;17000;20160;23520;"0923"
"cef042ec9a461feb02c0ff30784ef480";"Capgemini Poland";1000;"Warszawa";"C/C++";"senior";14000;17000;20160;23520;"0923"
"15b25417d87f7f6ca9c18b1c40ff3d28";"Capgemini Poland";1000;"PoznaÅ";"C/C++";"senior";14000;17000;20160;23520;"0923"
"b7c86b7d734aa9a2406c103cd6d3f0bb";"Capgemini Poland";1000;"Katowice";"C/C++";"junior";7200;13200;13608;16632;"0923"
"65db866dede9fc7ac9095745d7583ff2";"Capgemini Poland";1000;"KrakÃ³w";"C/C++";"junior";7200;13200;13608;16632;"0923"
"9adf5053c73d1beda8bed13cb505aee6";"Capgemini Poland";1000;"WrocÅaw";"C/C++";"junior";7200;13200;13608;16632;"0923"
"595e3d4daee1ea6e2576cfbbedda0433";"Capgemini Poland";1000;"GdaÅsk";"C/C++";"junior";7200;13200;13608;16632;"0923"
"97b696935812a4c0e710de73d2083f88";"Clurgo";100;"Remote";"JavaScript";"senior";NA;NA;20160;25200;"0923"
"2af452bdd8be7282220dc7d1f3fe3fe5";"Clurgo";100;"Remote";"JavaScript";"senior";NA;NA;23520;27720;"0923"
"51ac6a80200b94d37c1262b222b8d8a7";"Clurgo";100;"Warszawa";"JavaScript";"mid";NA;NA;20160;25200;"0923"
"51731e847ea1f10e78ec156b5e1fdcf4";"Clurgo";100;"Warszawa";"Java";"mid";NA;NA;20160;25200;"0923"
"689a86fd4eb5b55612ab13544a51eaf3";"HL Tech Sp. z o.o.";100;"Warszawa";"Python";"mid";12000;16000;NA;NA;"0923"
"fb6ab8c5cadbd4e2b289aa04ee2b2442";"HL Tech Sp. z o.o.";100;"GdaÅsk";"Python";"mid";12000;16000;NA;NA;"0923"
"42988b30fe39f0e35cf050c3a18bdf07";"HL Tech Sp. z o.o.";100;"WrocÅaw";"Python";"mid";12000;16000;NA;NA;"0923"
"f6f737dd3652aba1b9cc6233aee0d125";"HL Tech Sp. z o.o.";100;"PoznaÅ";"Python";"mid";12000;16000;NA;NA;"0923"
"92edf363049f076d8b2ee0d65bd7e77f";"HL Tech Sp. z o.o.";100;"KrakÃ³w";"Python";"mid";12000;16000;NA;NA;"0923"
"81d11b37ce97f3d9e913b71520425681";"HL Tech Sp. z o.o.";100;"Warszawa";"Java";"mid";13000;18500;NA;NA;"0923"
"a0161f5a09ef27a5eef10777c9f43686";"HL Tech Sp. z o.o.";100;"GdaÅsk";"Java";"mid";13000;18500;NA;NA;"0923"
"a307dd3387b85236aa3a8f8f20015cb8";"HL Tech Sp. z o.o.";100;"WrocÅaw";"Java";"mid";13000;18500;NA;NA;"0923"
"f493560c7e557deaa0e15faa70644c56";"HL Tech Sp. z o.o.";100;"PoznaÅ";"Java";"mid";13000;18500;NA;NA;"0923"
"1ef3d14196cd02c6486d37a9c2ca4796";"HL Tech Sp. z o.o.";100;"KrakÃ³w";"Java";"mid";13000;18500;NA;NA;"0923"
"f3c6d612c8d3792e8d211ec14f42bfb4";"KMD Poland";1000;"Remote";"C#";"senior";NA;NA;23500;32000;"0923"
"069e610ffb824210b5be2b9d27afddd5";"KMD Poland";1000;"Remote";"Java";"senior";NA;NA;23000;28000;"0923"
"075416dd84ee92ef14e7087a1aae2466";"KMD Poland";1000;"Remote";"C#";"senior";NA;NA;21000;26000;"0923"
"80f9fdca38276a7f74df0d84e6a7a740";"KMD Poland";1000;"Remote";"JavaScript";"senior";NA;NA;23000;28000;"0923"
